cell,suite,dataset,model,category,instance_idx,completion_chars,format_valid,is_complete,is_on_task,is_garbled,quality_1_5,rationale
graphrag_bench:model=moonshotai_kimi-k2.6,modal_phase1c_n50,graphrag_bench,moonshotai/kimi-k2.6,open_judge,0,1236,True,True,True,False,4,"Creative news article format, faithful to context, coherent and engaging. Minor lack of dramatic flair."
graphrag_bench:model=moonshotai_kimi-k2.6,modal_phase1c_n50,graphrag_bench,moonshotai/kimi-k2.6,open_judge,1,1843,True,True,True,False,5,"Comprehensive, well-structured discharge summary faithfully using all context, clear and professionally formatted."
graphrag_bench:model=moonshotai_kimi-k2.6,modal_phase1c_n50,graphrag_bench,moonshotai/kimi-k2.6,open_judge,2,1304,True,True,True,False,5,"Creative diary entry faithful to context, coherent, engaging, and stylistically appropriate for the Duke of Wellington."
munch:model=arcee-ai_trinity-large-preview,modal_phase1c_n50,munch,arcee-ai/trinity-large-preview,mcq_accuracy,0,20,False,False,False,True,,"Response is cut off mid-sentence, no parseable answer letter."
munch:model=arcee-ai_trinity-large-preview,modal_phase1c_n50,munch,arcee-ai/trinity-large-preview,mcq_accuracy,1,13,False,False,False,True,,"Response is cut off mid-sentence, no parseable answer provided."
munch:model=arcee-ai_trinity-large-preview,modal_phase1c_n50,munch,arcee-ai/trinity-large-preview,mcq_accuracy,2,20,False,True,False,True,,"Response is incomplete, does not provide a parseable answer letter."
puntuguese:model=qwen_qwen3-8b,modal_phase1c_n50,puntuguese,qwen/qwen3-8b,mcq_accuracy,0,3,True,True,True,False,,"Model outputs exactly 'Sim', matching expected format and answering the question."
puntuguese:model=qwen_qwen3-8b,modal_phase1c_n50,puntuguese,qwen/qwen3-8b,mcq_accuracy,1,3,True,True,True,False,,"Model outputs exactly 'Sim', matching expected format and answering the question."
puntuguese:model=qwen_qwen3-8b,modal_phase1c_n50,puntuguese,qwen/qwen3-8b,mcq_accuracy,2,3,True,True,True,False,,"Model outputs 'Sim', a parseable label matching the expected format."
crowd_vote:model=baidu_ernie-4.5-300b-a47b,modal_phase1c_n50,crowd_vote,baidu/ernie-4.5-300b-a47b,open_judge,0,169,True,True,True,False,5,"Creative, unconventional, on-brand idea with clear execution and engagement hook."
crowd_vote:model=baidu_ernie-4.5-300b-a47b,modal_phase1c_n50,crowd_vote,baidu/ernie-4.5-300b-a47b,open_judge,1,164,True,True,True,False,5,"Creative, culturally resonant platform idea with clear execution, under 50 words, and on-brand for Amex."
crowd_vote:model=baidu_ernie-4.5-300b-a47b,modal_phase1c_n50,crowd_vote,baidu/ernie-4.5-300b-a47b,open_judge,2,49,True,True,True,False,4,"Insightful, concise, and on-brand. Captures community and hidden needs creatively."
balancecc_prompt_generation:model=z-ai_glm-4.5-air,modal_phase1c_n50,balancecc_prompt_generation,z-ai/glm-4.5-air,open_reference,0,159,True,True,True,False,4,"On-task, fluent, and matches requested style change with sepia tone. Concise and creative without being outrageous."
balancecc_prompt_generation:model=z-ai_glm-4.5-air,modal_phase1c_n50,balancecc_prompt_generation,z-ai/glm-4.5-air,open_reference,1,145,True,True,True,False,5,"Creative, imaginative, on-task, fluent, and matches requested format and fantasy level."
balancecc_prompt_generation:model=z-ai_glm-4.5-air,modal_phase1c_n50,balancecc_prompt_generation,z-ai/glm-4.5-air,open_reference,2,102,True,True,True,False,5,"Creative, imaginative, on-task, fluent, and matches requested format and fantasy level."
cue_word_story:model=google_gemma-3n-e4b-it,modal_phase1c_n50,cue_word_story,google/gemma-3n-e4b-it,open_judge,0,620,False,True,False,False,2,"Response uses wrong words (clock, echo, garden) instead of required gloom, payment, exist."
cue_word_story:model=google_gemma-3n-e4b-it,modal_phase1c_n50,cue_word_story,google/gemma-3n-e4b-it,open_judge,1,613,True,True,True,False,5,"Creative, atmospheric story uses required words unconventionally; avoids cliché; fully meets prompt."
cue_word_story:model=google_gemma-3n-e4b-it,modal_phase1c_n50,cue_word_story,google/gemma-3n-e4b-it,open_judge,2,694,True,True,True,False,5,"Creative, unconventional use of required words in a unique sci-fi story, fully on task."
twistlist:model=amazon_nova-micro-v1,modal_phase1c_n50,twistlist,amazon/nova-micro-v1,open_reference,0,216,True,True,True,False,4,"Fluent, coherent tongue twister using given keywords. Slightly long but creative and on-task."
twistlist:model=amazon_nova-micro-v1,modal_phase1c_n50,twistlist,amazon/nova-micro-v1,open_reference,1,63,True,True,True,False,4,"On-task tongue twister using given keywords, fluent and coherent, with good alliteration."
twistlist:model=amazon_nova-micro-v1,modal_phase1c_n50,twistlist,amazon/nova-micro-v1,open_reference,2,52,True,True,True,False,4,"On-task tongue twister using given keywords, fluent and coherent, with good alliteration."
hypobench:model=mistralai_mistral-nemo,modal_phase1c_n50,hypobench,mistralai/mistral-nemo,open_reference,0,1788,True,True,True,False,5,"Response is well-structured, on-task, fluent, and provides 10 clear, generalizable hypotheses grounded in persuasion literature."
hypobench:model=mistralai_mistral-nemo,modal_phase1c_n50,hypobench,mistralai/mistral-nemo,open_reference,1,3376,True,True,True,False,5,"All 10 hypotheses are well-structured, on-task, fluent, and provide clear stress/no-stress contrasts."
hypobench:model=mistralai_mistral-nemo,modal_phase1c_n50,hypobench,mistralai/mistral-nemo,open_reference,2,1517,True,True,True,False,5,"Response is well-structured, fluent, and provides 10 clear, relevant hypotheses about headline click differences."
chinese_homophonic_puns:model=essentialai_rnj-1-instruct,modal_phase1c_n50,chinese_homophonic_puns,essentialai/rnj-1-instruct,open_reference,0,1,True,True,True,False,5,Correctly identifies the pun word '量' from '人走猹量' (homophonic pun on '茶凉').
chinese_homophonic_puns:model=essentialai_rnj-1-instruct,modal_phase1c_n50,chinese_homophonic_puns,essentialai/rnj-1-instruct,open_reference,1,2,True,True,True,False,5,Correctly outputs '未知' as no pun word is present; follows instruction exactly.
chinese_homophonic_puns:model=essentialai_rnj-1-instruct,modal_phase1c_n50,chinese_homophonic_puns,essentialai/rnj-1-instruct,open_reference,2,2,True,True,True,False,5,Correctly identifies the pun '节约' (save/use sparingly) as the humorous word. Concise and accurate.
grapheval_ai_researcher:model=qwen_qwen-plus,modal_phase1c_n50,grapheval_ai_researcher,qwen/qwen-plus,open_reference,0,34,True,True,True,False,4,"Response follows required format, is complete, on-task, and not garbled. Score and decision are plausible given the rubric."
grapheval_ai_researcher:model=qwen_qwen-plus,modal_phase1c_n50,grapheval_ai_researcher,qwen/qwen-plus,open_reference,1,34,True,True,True,False,5,"Response follows required format, is complete, on-task, and not garbled. High quality."
grapheval_ai_researcher:model=qwen_qwen-plus,modal_phase1c_n50,grapheval_ai_researcher,qwen/qwen-plus,open_reference,2,34,True,True,True,False,5,"Response follows requested format, is complete, on-task, and not garbled. High quality."
rpgbench:model=qwen_qwen-plus,modal_phase1c_n50,rpgbench,qwen/qwen-plus,open_judge,0,11201,True,True,True,False,5,"Creative, coherent, and deeply engaging scenario with rich character detail, clear objectives, and well-structured game mechanics."
rpgbench:model=qwen_qwen-plus,modal_phase1c_n50,rpgbench,qwen/qwen-plus,open_judge,1,10042,True,True,True,False,5,"Perfectly structured, creative, and coherent RPG scenario with deep character integration and clear mechanics."
rpgbench:model=qwen_qwen-plus,modal_phase1c_n50,rpgbench,qwen/qwen-plus,open_judge,2,8909,True,True,True,False,5,"Rich, creative scenario with deep character integration, clear mechanics, and emotional depth. Fully meets JSON structure."
hummus:model=arcee-ai_trinity-large-preview,modal_phase1c_n50,hummus,arcee-ai/trinity-large-preview,mcq_accuracy,0,460,True,True,True,False,,Contains parseable answer 'B. No' and addresses the question directly.
hummus:model=arcee-ai_trinity-large-preview,modal_phase1c_n50,hummus,arcee-ai/trinity-large-preview,mcq_accuracy,1,543,True,True,True,False,,"Contains parseable answer 'A. Yes' after elaboration, on task and complete."
hummus:model=arcee-ai_trinity-large-preview,modal_phase1c_n50,hummus,arcee-ai/trinity-large-preview,mcq_accuracy,2,776,True,True,True,False,,Contains parseable answer 'B. No' and addresses the question directly.
futuregen:model=openai_gpt-4.1,modal_phase1c_n50,futuregen,openai/gpt-4.1,open_reference,0,678,True,True,True,False,4,"Response is fluent, coherent, on-task, and suggests plausible future directions within word limit."
futuregen:model=openai_gpt-4.1,modal_phase1c_n50,futuregen,openai/gpt-4.1,open_reference,1,777,True,True,True,False,4,"Response is fluent, coherent, on-task, and suggests plausible future directions within word limit."
futuregen:model=openai_gpt-4.1,modal_phase1c_n50,futuregen,openai/gpt-4.1,open_reference,2,725,True,True,True,False,4,"Response is fluent, coherent, on-task, and suggests plausible future directions within word limit."
pron_vs_prompt:model=meta-llama_llama-3.1-70b-instruct,modal_phase1c_n50,pron_vs_prompt,meta-llama/llama-3.1-70b-instruct,mcq_accuracy,0,3464,False,True,True,False,,"No parseable short label; response is a creative synopsis, not a multiple-choice answer."
pron_vs_prompt:model=meta-llama_llama-3.1-70b-instruct,modal_phase1c_n50,pron_vs_prompt,meta-llama/llama-3.1-70b-instruct,mcq_accuracy,1,3059,False,True,True,False,,"No parseable short label; response is a creative synopsis, not a multiple-choice answer."
pron_vs_prompt:model=meta-llama_llama-3.1-70b-instruct,modal_phase1c_n50,pron_vs_prompt,meta-llama/llama-3.1-70b-instruct,mcq_accuracy,2,3683,False,True,True,False,,"No parseable short answer; the task is creative writing, not a label."
ocw:model=nvidia_nemotron-nano-12b-v2-vl,modal_phase1c_n50,ocw,nvidia/nemotron-nano-12b-v2-vl,open_reference,0,138,True,True,True,False,3,"Response is correctly formatted and complete, but grouping appears arbitrary without clear connections."
ocw:model=nvidia_nemotron-nano-12b-v2-vl,modal_phase1c_n50,ocw,nvidia/nemotron-nano-12b-v2-vl,open_reference,1,129,True,True,True,False,3,"Response is formatted correctly and complete, but grouping appears arbitrary without clear connections."
ocw:model=nvidia_nemotron-nano-12b-v2-vl,modal_phase1c_n50,ocw,nvidia/nemotron-nano-12b-v2-vl,open_reference,2,124,True,True,True,False,5,"Response correctly groups 16 clues into four groups of four, matches expected format, and is complete and coherent."
grapheval_review_advisor:model=amazon_nova-pro-v1,modal_phase1c_n50,grapheval_review_advisor,amazon/nova-pro-v1,open_reference,0,468,True,True,True,False,5,"Response follows required format, is complete, on-task, fluent, and coherent with clear reasoning."
grapheval_review_advisor:model=amazon_nova-pro-v1,modal_phase1c_n50,grapheval_review_advisor,amazon/nova-pro-v1,open_reference,1,758,True,True,True,False,4,"Response follows requested format, is complete, on-task, and coherent. Provides reasoned evaluation with appropriate score and decision."
grapheval_review_advisor:model=amazon_nova-pro-v1,modal_phase1c_n50,grapheval_review_advisor,amazon/nova-pro-v1,open_reference,2,726,True,True,True,False,4,"Response follows requested format, is complete, on-task, and coherent. Provides reasoned score and decision."
ocw_connections:model=rekaai_reka-edge,modal_phase1c_n50,ocw_connections,rekaai/reka-edge,mcq_accuracy,0,173,False,True,True,False,,Response does not repeat groups or provide parseable connections in expected format.
ocw_connections:model=rekaai_reka-edge,modal_phase1c_n50,ocw_connections,rekaai/reka-edge,mcq_accuracy,1,724,False,True,False,True,,Repeats previous answers instead of solving the given groups; no parseable answer for the prompt.
ocw_connections:model=rekaai_reka-edge,modal_phase1c_n50,ocw_connections,rekaai/reka-edge,mcq_accuracy,2,114,False,True,True,False,,Response does not repeat groups or follow required format; only lists connections without group labels.
historical_analogy:model=qwen_qwen-2.5-72b-instruct,modal_phase1c_n50,historical_analogy,qwen/qwen-2.5-72b-instruct,open_reference,0,28,False,True,False,True,1,Response is empty; it only repeats the prompt header without providing any analogy.
historical_analogy:model=qwen_qwen-2.5-72b-instruct,modal_phase1c_n50,historical_analogy,qwen/qwen-2.5-72b-instruct,open_reference,1,28,False,False,False,True,1,Response is empty after the header; no analogy provided. Fails all criteria.
historical_analogy:model=qwen_qwen-2.5-72b-instruct,modal_phase1c_n50,historical_analogy,qwen/qwen-2.5-72b-instruct,open_reference,2,28,False,False,False,True,1,Response is empty; model failed to generate any analogy event for the given input.
creative_process:model=rekaai_reka-edge,modal_phase1c_n50,creative_process,rekaai/reka-edge,open_reference,0,245,False,True,False,True,1,"Response includes non-animals (matador, willow tree, nature, grass, stone), repeats, and exceeds 30 items. Format invalid."
creative_process:model=rekaai_reka-edge,modal_phase1c_n50,creative_process,rekaai/reka-edge,open_reference,1,663,True,True,False,True,1,"Response contains many repeated animals, far exceeds 30, and is garbled repetition."
creative_process:model=rekaai_reka-edge,modal_phase1c_n50,creative_process,rekaai/reka-edge,open_reference,2,135,False,True,True,True,1,"Missing opening bracket, contains repeated animals (tiger, zebra), and includes generic terms like 'bird' and 'birds'."
gauss:model=bytedance-seed_seed-1.6-flash,modal_phase1c_n50,gauss,bytedance-seed/seed-1.6-flash,open_judge,0,3235,True,False,True,False,4,Response is well-structured and on-task but appears truncated mid-sentence at the end.
gauss:model=bytedance-seed_seed-1.6-flash,modal_phase1c_n50,gauss,bytedance-seed/seed-1.6-flash,open_judge,1,690,True,True,True,False,5,"Creative use of exponent to solve digit-moving puzzle; clear, correct, and engaging."
gauss:model=bytedance-seed_seed-1.6-flash,modal_phase1c_n50,gauss,bytedance-seed/seed-1.6-flash,open_judge,2,1078,True,True,True,False,4,"Clear, correct solution with partial sums and contradiction. Lacks explicit construction for n=16, but overall strong."
alpaca_eval_2:model=openai_gpt-4.1-mini,modal_phase1c_n50,alpaca_eval_2,openai/gpt-4.1-mini,open_judge,0,661,True,True,True,False,4,"Provides multiple CSS codes matching the description, clear and helpful, slightly verbose."
alpaca_eval_2:model=openai_gpt-4.1-mini,modal_phase1c_n50,alpaca_eval_2,openai/gpt-4.1-mini,open_judge,1,127,True,True,True,False,3,"Correctly lists 5 countries starting with S, but response is simple and lacks creativity."
alpaca_eval_2:model=openai_gpt-4.1-mini,modal_phase1c_n50,alpaca_eval_2,openai/gpt-4.1-mini,open_judge,2,308,True,True,True,False,3,"Correct factual answer, clear and complete, but lacks creative flair or depth."
