model,dataset,n_items,mean_chars,empty_rate,short_rate,refusal_rate,repetitive_rate,audit_n,audit_on_task,audit_garbled,heur_issue,audit_issue,status
nvidia/nemotron-nano-12b-v2-vl,simile_generation,50,84.56,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
nvidia/nemotron-nano-9b-v2,simile_generation,50,85.44,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-4.1,simile_generation,50,77.4,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-4.1-mini,simile_generation,50,76.36,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-4o,simile_generation,50,76.56,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-4o-mini,simile_generation,50,74.6,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.1,simile_generation,50,83.4,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.4,simile_generation,50,77.4,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.4-mini,simile_generation,50,72.42,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.4-nano,simile_generation,50,79.72,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.5,simile_generation,50,71.72,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
qwen/qwen-turbo,simile_generation,50,73.76,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
qwen/qwen3-14b,simile_generation,50,5.72,0.92,0.0,0.0,0.0,3.0,1.0,0.0,empty 92%,,HEURISTIC_ONLY
qwen/qwen3-next-80b-a3b-instruct,simile_generation,50,86.46,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
qwen/qwen3.5-flash-02-23,simile_generation,50,83.1,0.02,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
tencent/hunyuan-a13b-instruct,simile_generation,50,82.32,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
z-ai/glm-4.5v,simile_generation,50,13.88,0.82,0.0,0.0,0.0,3.0,1.0,0.0,empty 82%,,HEURISTIC_ONLY
z-ai/glm-4.6,simile_generation,50,36.5,0.56,0.0,0.0,0.0,3.0,1.0,0.0,empty 56%,,HEURISTIC_ONLY
z-ai/glm-4.7,simile_generation,50,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,empty 100%,,HEURISTIC_ONLY
z-ai/glm-5,simile_generation,50,73.4,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
z-ai/glm-5-turbo,simile_generation,50,82.5,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
z-ai/glm-5.1,simile_generation,50,73.16,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
ai21/jamba-large-1.7,slang_generation,50,153.22,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
allenai/olmo-3.1-32b-instruct,slang_generation,50,205.94,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
amazon/nova-2-lite-v1,slang_generation,50,257.86,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
amazon/nova-lite-v1,slang_generation,50,201.42,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
amazon/nova-micro-v1,slang_generation,50,182.12,0.02,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
amazon/nova-pro-v1,slang_generation,200,213.79,0.01,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-3.7-sonnet,slang_generation,50,212.56,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-haiku-4.5,slang_generation,50,225.0,0.0,0.0,0.02,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-opus-4.5,slang_generation,50,242.04,0.0,0.0,0.02,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-opus-4.6,slang_generation,50,242.2,0.0,0.0,0.02,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-opus-4.6-fast,slang_generation,50,239.9,0.0,0.0,0.02,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-opus-4.7,slang_generation,50,241.88,0.0,0.0,0.02,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-sonnet-4,slang_generation,50,193.1,0.0,0.0,0.04,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-sonnet-4.5,slang_generation,50,197.86,0.0,0.0,0.02,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-sonnet-4.6,slang_generation,50,240.7,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
arcee-ai/trinity-large-preview,slang_generation,50,204.9,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
baidu/ernie-4.5-300b-a47b,slang_generation,200,194.065,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
baidu/ernie-4.5-vl-424b-a47b,slang_generation,50,267.28,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepcogito/cogito-v2.1-671b,slang_generation,50,183.24,0.08,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-chat,slang_generation,50,182.02,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-chat-v3-0324,slang_generation,50,181.52,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-chat-v3.1,slang_generation,200,232.555,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-v3.1-terminus,slang_generation,50,220.54,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-v3.2,slang_generation,200,229.155,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-v3.2-exp,slang_generation,50,201.4,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
google/gemini-2.5-flash,slang_generation,50,235.5,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
google/gemma-2-27b-it,slang_generation,200,186.605,0.0,0.0,0.005,0.0,3.0,1.0,0.0,,,CLEAN
google/gemma-3-12b-it,slang_generation,50,214.08,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
google/gemma-3-27b-it,slang_generation,50,192.7,0.16,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
google/gemma-3-4b-it,slang_generation,50,270.34,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
google/gemma-4-26b-a4b-it,slang_generation,50,222.58,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
google/gemma-4-31b-it,slang_generation,50,220.26,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
ibm-granite/granite-4.0-h-micro,slang_generation,50,234.98,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-3-8b-instruct,slang_generation,50,278.08,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-3.1-70b-instruct,slang_generation,200,194.715,0.0,0.0,0.005,0.0,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-3.1-8b-instruct,slang_generation,50,224.6,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-3.2-11b-vision-instruct,slang_generation,50,211.66,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-3.2-3b-instruct,slang_generation,50,201.96,0.0,0.0,0.04,0.0,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-3.3-70b-instruct,slang_generation,200,168.545,0.0,0.005,0.0,0.0,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-4-maverick,slang_generation,50,190.38,0.02,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-4-scout,slang_generation,50,187.14,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
minimax/minimax-01,slang_generation,50,189.14,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
minimax/minimax-m2-her,slang_generation,50,490.7,0.0,0.0,0.0,0.1,3.0,1.0,0.0,,,CLEAN
mistralai/ministral-8b-2512,slang_generation,50,362.12,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
mistralai/mistral-large-2512,slang_generation,50,230.22,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
mistralai/mistral-medium-3.1,slang_generation,200,199.255,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
mistralai/mistral-nemo,slang_generation,50,182.5,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
mistralai/mistral-small-3.1-24b-instruct,slang_generation,200,164.395,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
mistralai/mixtral-8x22b-instruct,slang_generation,50,210.6,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
mistralai/pixtral-large-2411,slang_generation,50,178.44,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
moonshotai/kimi-k2-0905,slang_generation,50,183.12,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
moonshotai/kimi-k2.5,slang_generation,200,181.05,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
moonshotai/kimi-k2.6,slang_generation,50,222.22,0.06,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
morph/morph-v3-fast,slang_generation,50,175.08,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,on-task 0%,AUDIT_ONLY
nex-agi/deepseek-v3.1-nex-n1,slang_generation,50,174.66,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
nousresearch/hermes-3-llama-3.1-405b,slang_generation,50,172.08,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
nousresearch/hermes-3-llama-3.1-70b,slang_generation,50,743.86,0.0,0.0,0.0,0.02,3.0,1.0,0.0,,,CLEAN
nousresearch/hermes-4-405b,slang_generation,50,191.12,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
nousresearch/hermes-4-70b,slang_generation,50,187.46,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
nvidia/nemotron-3-nano-30b-a3b,slang_generation,200,838.15,0.0,0.015,0.0,0.0,3.0,0.0,0.3333333333333333,,on-task 0%,AUDIT_ONLY
nvidia/nemotron-3-super-120b-a12b,slang_generation,50,227.56,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
nvidia/nemotron-nano-12b-v2-vl,slang_generation,200,222.635,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
nvidia/nemotron-nano-9b-v2,slang_generation,50,174.36,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-4.1,slang_generation,50,193.52,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-4.1-mini,slang_generation,50,199.88,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-4o,slang_generation,50,172.48,0.0,0.0,0.02,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-4o-mini,slang_generation,50,193.36,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.1,slang_generation,50,209.06,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.4,slang_generation,50,169.96,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.4-mini,slang_generation,50,152.34,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.4-nano,slang_generation,50,176.54,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.5,slang_generation,50,167.4,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
qwen/qwen-turbo,slang_generation,50,185.56,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
qwen/qwen3-14b,slang_generation,50,25.86,0.84,0.0,0.0,0.0,3.0,1.0,0.0,empty 84%,,HEURISTIC_ONLY
qwen/qwen3-next-80b-a3b-instruct,slang_generation,50,239.44,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
qwen/qwen3.5-flash-02-23,slang_generation,50,208.0,0.0,0.0,0.02,0.0,3.0,1.0,0.0,,,CLEAN
tencent/hunyuan-a13b-instruct,slang_generation,50,234.68,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
z-ai/glm-4.5v,slang_generation,50,77.02,0.64,0.0,0.0,0.0,3.0,1.0,0.0,empty 64%,,HEURISTIC_ONLY
z-ai/glm-4.6,slang_generation,50,179.32,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
z-ai/glm-4.7,slang_generation,50,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,empty 100%,,HEURISTIC_ONLY
z-ai/glm-5,slang_generation,50,238.94,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
z-ai/glm-5-turbo,slang_generation,200,214.69,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
z-ai/glm-5.1,slang_generation,50,207.9,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
ai21/jamba-large-1.7,speak_to_structure,50,48.58,0.0,0.06,0.0,0.06,3.0,1.0,0.0,,,CLEAN
allenai/olmo-3.1-32b-instruct,speak_to_structure,50,56.62,0.0,0.08,0.0,0.04,3.0,1.0,0.0,,,CLEAN
amazon/nova-2-lite-v1,speak_to_structure,50,107.92,0.0,0.06,0.0,0.1,3.0,1.0,0.0,,,CLEAN
amazon/nova-lite-v1,speak_to_structure,50,70.94,0.0,0.06,0.0,0.1,3.0,1.0,0.0,,,CLEAN
amazon/nova-micro-v1,speak_to_structure,50,52.6,0.0,0.06,0.0,0.08,3.0,1.0,0.0,,,CLEAN
amazon/nova-pro-v1,speak_to_structure,50,91.72,0.0,0.04,0.0,0.14,3.0,1.0,0.0,,,CLEAN
anthropic/claude-3.7-sonnet,speak_to_structure,50,55.64,0.0,0.06,0.0,0.1,3.0,1.0,0.0,,,CLEAN
anthropic/claude-haiku-4.5,speak_to_structure,50,83.08,0.0,0.08,0.02,0.1,3.0,1.0,0.0,,,CLEAN
anthropic/claude-opus-4.5,speak_to_structure,50,50.7,0.0,0.08,0.0,0.08,3.0,1.0,0.0,,,CLEAN
anthropic/claude-opus-4.6,speak_to_structure,50,870.24,0.0,0.02,0.0,0.06,3.0,1.0,0.0,,,CLEAN
anthropic/claude-opus-4.6-fast,speak_to_structure,50,888.94,0.0,0.02,0.0,0.04,3.0,1.0,0.0,,,CLEAN
anthropic/claude-opus-4.7,speak_to_structure,50,47.1,0.02,0.08,0.0,0.1,3.0,1.0,0.0,,,CLEAN
anthropic/claude-sonnet-4,speak_to_structure,50,53.02,0.0,0.08,0.0,0.14,3.0,1.0,0.0,,,CLEAN
anthropic/claude-sonnet-4.5,speak_to_structure,50,131.24,0.0,0.1,0.0,0.02,3.0,1.0,0.0,,,CLEAN
anthropic/claude-sonnet-4.6,speak_to_structure,50,264.24,0.0,0.06,0.0,0.06,3.0,1.0,0.0,,,CLEAN
arcee-ai/trinity-large-preview,speak_to_structure,50,90.28,0.0,0.08,0.0,0.14,3.0,1.0,0.0,,,CLEAN
baidu/ernie-4.5-300b-a47b,speak_to_structure,200,79.28,0.0,0.07,0.0,0.08,3.0,1.0,0.0,,,CLEAN
baidu/ernie-4.5-vl-424b-a47b,speak_to_structure,200,379.835,0.0,0.035,0.0,0.05,3.0,1.0,0.0,,,CLEAN
deepcogito/cogito-v2.1-671b,speak_to_structure,50,60.6,0.0,0.08,0.0,0.02,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-chat,speak_to_structure,50,131.08,0.0,0.08,0.0,0.12,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-chat-v3-0324,speak_to_structure,50,96.62,0.0,0.06,0.0,0.08,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-chat-v3.1,speak_to_structure,50,55.78,0.0,0.06,0.0,0.06,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-v3.1-terminus,speak_to_structure,50,70.74,0.0,0.08,0.0,0.06,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-v3.2,speak_to_structure,200,71.07,0.0,0.055,0.0,0.07,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-v3.2-exp,speak_to_structure,50,56.84,0.0,0.06,0.0,0.08,3.0,1.0,0.0,,,CLEAN
google/gemini-2.5-flash,speak_to_structure,200,60.23,0.0,0.06,0.0,0.1,3.0,1.0,0.0,,,CLEAN
google/gemma-2-27b-it,speak_to_structure,50,54.28,0.0,0.02,0.0,0.12,3.0,1.0,0.0,,,CLEAN
google/gemma-3-12b-it,speak_to_structure,200,68.94,0.0,0.07,0.0,0.06,3.0,1.0,0.0,,,CLEAN
google/gemma-3-27b-it,speak_to_structure,50,51.7,0.12,0.08,0.0,0.08,3.0,1.0,0.0,,,CLEAN
google/gemma-3-4b-it,speak_to_structure,50,60.44,0.0,0.08,0.0,0.08,3.0,1.0,0.0,,,CLEAN
google/gemma-4-26b-a4b-it,speak_to_structure,50,227.3,0.0,0.06,0.0,0.04,3.0,1.0,0.0,,,CLEAN
google/gemma-4-31b-it,speak_to_structure,200,329.6,0.0,0.06,0.0,0.065,3.0,1.0,0.0,,,CLEAN
ibm-granite/granite-4.0-h-micro,speak_to_structure,50,86.06,0.0,0.06,0.0,0.22,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-3-8b-instruct,speak_to_structure,50,92.38,0.0,0.08,0.0,0.1,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-3.1-70b-instruct,speak_to_structure,50,121.16,0.0,0.08,0.0,0.14,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-3.1-8b-instruct,speak_to_structure,50,137.74,0.0,0.06,0.0,0.18,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-3.2-11b-vision-instruct,speak_to_structure,50,165.18,0.0,0.06,0.0,0.22,,,,,,AUDIT_MISSING
meta-llama/llama-3.2-3b-instruct,speak_to_structure,50,93.4,0.0,0.02,0.9,0.0,3.0,0.0,1.0,refusal 90%,on-task 0%; garbled 100%,BOTH
meta-llama/llama-3.3-70b-instruct,speak_to_structure,200,82.85,0.0,0.08,0.0,0.11,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-4-maverick,speak_to_structure,50,269.24,0.06,0.08,0.0,0.1,3.0,1.0,0.0,,,CLEAN
meta-llama/llama-4-scout,speak_to_structure,50,52.76,0.0,0.1,0.0,0.08,3.0,1.0,0.0,,,CLEAN
minimax/minimax-01,speak_to_structure,50,48.5,0.0,0.1,0.0,0.06,3.0,1.0,0.0,,,CLEAN
minimax/minimax-m2-her,speak_to_structure,50,1151.72,0.0,0.0,0.0,0.22,,,,,,AUDIT_MISSING
mistralai/ministral-8b-2512,speak_to_structure,50,64.4,0.0,0.06,0.0,0.06,3.0,1.0,0.0,,,CLEAN
mistralai/mistral-large-2512,speak_to_structure,50,53.12,0.0,0.08,0.0,0.12,3.0,1.0,0.0,,,CLEAN
mistralai/mistral-medium-3.1,speak_to_structure,200,59.385,0.0,0.08,0.0,0.095,3.0,1.0,0.0,,,CLEAN
mistralai/mistral-nemo,speak_to_structure,50,44.04,0.0,0.12,0.0,0.04,3.0,1.0,0.0,,,CLEAN
mistralai/mistral-small-3.1-24b-instruct,speak_to_structure,50,100.08,0.0,0.62,0.0,0.08,3.0,1.0,0.0,,,CLEAN
mistralai/mixtral-8x22b-instruct,speak_to_structure,50,49.1,0.0,0.08,0.0,0.06,3.0,1.0,0.0,,,CLEAN
mistralai/pixtral-large-2411,speak_to_structure,50,51.42,0.0,0.06,0.0,0.1,3.0,1.0,0.0,,,CLEAN
moonshotai/kimi-k2-0905,speak_to_structure,50,48.66,0.0,0.08,0.0,0.08,3.0,1.0,0.0,,,CLEAN
moonshotai/kimi-k2.5,speak_to_structure,200,65.37,0.0,0.055,0.0,0.095,3.0,1.0,0.0,,,CLEAN
moonshotai/kimi-k2.6,speak_to_structure,50,71.82,0.04,0.04,0.0,0.12,3.0,1.0,0.0,,,CLEAN
morph/morph-v3-fast,speak_to_structure,50,11404.92,0.0,0.04,0.0,0.1,3.0,1.0,0.0,,,CLEAN
nex-agi/deepseek-v3.1-nex-n1,speak_to_structure,50,66.08,0.0,0.08,0.0,0.06,3.0,1.0,0.0,,,CLEAN
nousresearch/hermes-3-llama-3.1-405b,speak_to_structure,50,100.58,0.0,0.04,0.0,0.1,3.0,1.0,0.0,,,CLEAN
nousresearch/hermes-3-llama-3.1-70b,speak_to_structure,50,949.5,0.0,0.0,0.0,0.34,3.0,1.0,0.3333333333333333,,,CLEAN
nousresearch/hermes-4-405b,speak_to_structure,50,82.92,0.0,0.06,0.0,0.08,3.0,1.0,0.0,,,CLEAN
nousresearch/hermes-4-70b,speak_to_structure,50,249.44,0.0,0.06,0.0,0.2,3.0,1.0,0.0,,,CLEAN
nvidia/nemotron-3-nano-30b-a3b,speak_to_structure,200,1668.645,0.0,0.03,0.0,0.015,3.0,0.3333333333333333,0.0,,on-task 33%,AUDIT_ONLY
nvidia/nemotron-3-super-120b-a12b,speak_to_structure,50,63.52,0.0,0.1,0.0,0.1,3.0,1.0,0.0,,,CLEAN
nvidia/nemotron-nano-12b-v2-vl,speak_to_structure,50,101.1,0.0,0.12,0.0,0.14,3.0,1.0,0.0,,,CLEAN
nvidia/nemotron-nano-9b-v2,speak_to_structure,50,63.24,0.0,0.1,0.0,0.06,3.0,1.0,0.0,,,CLEAN
openai/gpt-4.1,speak_to_structure,50,54.32,0.0,0.08,0.0,0.06,3.0,1.0,0.0,,,CLEAN
openai/gpt-4.1-mini,speak_to_structure,50,58.1,0.0,0.1,0.0,0.08,3.0,1.0,0.0,,,CLEAN
openai/gpt-4o,speak_to_structure,50,48.14,0.0,0.12,0.0,0.08,3.0,1.0,0.0,,,CLEAN
openai/gpt-4o-mini,speak_to_structure,50,48.12,0.0,0.12,0.0,0.02,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.1,speak_to_structure,50,50.2,0.0,0.08,0.0,0.08,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.4,speak_to_structure,50,51.44,0.0,0.06,0.0,0.08,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.4-mini,speak_to_structure,50,51.24,0.0,0.02,0.0,0.1,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.4-nano,speak_to_structure,50,52.98,0.0,0.02,0.0,0.06,3.0,1.0,0.0,,,CLEAN
openai/gpt-5.5,speak_to_structure,50,52.5,0.0,0.08,0.0,0.16,3.0,1.0,0.0,,,CLEAN
qwen/qwen-turbo,speak_to_structure,50,85.08,0.0,0.06,0.0,0.08,3.0,1.0,0.0,,,CLEAN
qwen/qwen3-14b,speak_to_structure,50,7.22,0.84,0.04,0.0,0.02,3.0,1.0,0.0,empty 84%,,HEURISTIC_ONLY
qwen/qwen3-next-80b-a3b-instruct,speak_to_structure,50,96.3,0.0,0.08,0.0,0.08,3.0,1.0,0.0,,,CLEAN
qwen/qwen3.5-flash-02-23,speak_to_structure,50,47.16,0.0,0.08,0.0,0.1,3.0,1.0,0.0,,,CLEAN
tencent/hunyuan-a13b-instruct,speak_to_structure,50,57.96,0.0,0.16,0.0,0.06,3.0,1.0,0.0,,,CLEAN
z-ai/glm-4.5v,speak_to_structure,50,48.66,0.44,0.02,0.0,0.06,3.0,1.0,0.0,empty 44%,,HEURISTIC_ONLY
z-ai/glm-4.6,speak_to_structure,50,96.06,0.0,0.08,0.0,0.1,3.0,1.0,0.0,,,CLEAN
z-ai/glm-4.7,speak_to_structure,50,0.66,0.96,0.04,0.0,0.0,3.0,1.0,0.0,empty 96%,,HEURISTIC_ONLY
z-ai/glm-5,speak_to_structure,50,50.48,0.0,0.06,0.0,0.08,3.0,1.0,0.0,,,CLEAN
z-ai/glm-5-turbo,speak_to_structure,50,63.9,0.0,0.08,0.0,0.06,3.0,1.0,0.0,,,CLEAN
z-ai/glm-5.1,speak_to_structure,50,57.46,0.0,0.1,0.0,0.08,3.0,1.0,0.0,,,CLEAN
ai21/jamba-large-1.7,ss_gen,50,1397.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
allenai/olmo-3.1-32b-instruct,ss_gen,50,1314.58,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
amazon/nova-2-lite-v1,ss_gen,200,1500.33,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
amazon/nova-lite-v1,ss_gen,50,1912.66,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
amazon/nova-micro-v1,ss_gen,50,1570.64,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
amazon/nova-pro-v1,ss_gen,50,1389.66,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-3.7-sonnet,ss_gen,50,1337.78,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-haiku-4.5,ss_gen,50,1494.9,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-opus-4.5,ss_gen,50,1409.3,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-opus-4.6,ss_gen,50,1442.58,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-opus-4.6-fast,ss_gen,50,1457.12,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-opus-4.7,ss_gen,50,1471.18,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-sonnet-4,ss_gen,50,1400.78,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-sonnet-4.5,ss_gen,50,1399.58,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
anthropic/claude-sonnet-4.6,ss_gen,50,1506.52,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
arcee-ai/trinity-large-preview,ss_gen,200,1345.88,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
baidu/ernie-4.5-300b-a47b,ss_gen,50,1790.82,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
baidu/ernie-4.5-vl-424b-a47b,ss_gen,200,1272.51,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepcogito/cogito-v2.1-671b,ss_gen,50,1265.08,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-chat,ss_gen,50,1354.86,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-chat-v3-0324,ss_gen,50,1312.76,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-chat-v3.1,ss_gen,50,1257.18,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-v3.1-terminus,ss_gen,50,1270.66,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
deepseek/deepseek-v3.2,ss_gen,200,1205.69,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,CLEAN
