scenario,model_id,run_suite,n_items,mean_chars,median_chars,min_chars,empty_rate,short_rate,refusal_rate,truncated_rate,finish_none_rate,repetitive_rate,fr_dist,path,n_flag_axes,flag
discovery_bench,qwen_qwen3-30b-a3b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_30b_a3b_thinking_2507,5,2190.2,2217,1933,0.0,0.0,0.0,1.0,0.0,0.0,{'length': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_30b_a3b_thinking_2507/discovery_bench:model=qwen_qwen3-30b-a3b-thinking-2507/scenario_state.json,0,False
hummus,x-ai_grok-4,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_x_ai_grok_4,5,5.0,6,1,0.0,1.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_x_ai_grok_4/hummus:model=x-ai_grok-4/scenario_state.json,1,True
humor_transfer,x-ai_grok-4,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_x_ai_grok_4,5,9.8,5,5,0.0,0.8,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_x_ai_grok_4/humor_transfer:model=x-ai_grok-4/scenario_state.json,1,True
analobench,qwen_qwen3-30b-a3b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_30b_a3b_thinking_2507,5,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_30b_a3b_thinking_2507/analobench:model=qwen_qwen3-30b-a3b-thinking-2507/scenario_state.json,2,True
slang_generation,x-ai_grok-4,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_x_ai_grok_4,5,154.0,157,129,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_x_ai_grok_4/slang_generation:model=x-ai_grok-4/scenario_state.json,0,False
llm4biohypogen_gpt4_seen,x-ai_grok-4,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_x_ai_grok_4,5,678.4,702,602,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_x_ai_grok_4/llm4biohypogen_gpt4_seen:model=x-ai_grok-4/scenario_state.json,0,False
puntuguese,qwen_qwen3-30b-a3b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_30b_a3b_thinking_2507,5,3.0,3,3,0.0,1.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_30b_a3b_thinking_2507/puntuguese:model=qwen_qwen3-30b-a3b-thinking-2507/scenario_state.json,1,True
grapheval_review_advisor,x-ai_grok-4,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_x_ai_grok_4,5,37.4,41,32,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_x_ai_grok_4/grapheval_review_advisor:model=x-ai_grok-4/scenario_state.json,0,False
macgyver,qwen_qwen3-30b-a3b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_30b_a3b_thinking_2507,5,312.8,353,166,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_30b_a3b_thinking_2507/macgyver:model=qwen_qwen3-30b-a3b-thinking-2507/scenario_state.json,0,False
ttcw,mistralai_mistral-large,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mistralai_mistral_large,5,604.2,595,455,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mistralai_mistral_large/ttcw:model=mistralai_mistral-large/scenario_state.json,0,False
chinese_homophonic_puns,mistralai_mistral-large,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mistralai_mistral_large,5,3.0,3,2,0.0,1.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mistralai_mistral_large/chinese_homophonic_puns:model=mistralai_mistral-large/scenario_state.json,2,True
llm4biohypogen_gpt35_seen,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1520.0,1607,556,0.0,0.0,0.0,0.2,0.0,0.0,"{'stop': 4, 'length': 1}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/llm4biohypogen_gpt35_seen:model=mancer_weaver/scenario_state.json,0,False
creative_process_aut_brick,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,758.4,751,694,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/creative_process_aut_brick:model=mancer_weaver/scenario_state.json,1,True
sdat,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,995.8,966,189,0.0,0.0,0.0,0.2,0.0,0.0,"{'length': 1, 'stop': 4}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/sdat:model=mancer_weaver/scenario_state.json,0,False
recombination_extraction,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,271.6,243,184,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/recombination_extraction:model=mancer_weaver/scenario_state.json,1,True
arastories,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1441.6,1970,552,0.0,0.0,0.0,1.0,0.0,0.0,{'length': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/arastories:model=mancer_weaver/scenario_state.json,0,False
simile_generation,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/simile_generation:model=mancer_weaver/scenario_state.json,2,True
hypogen,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,2169.6,2250,1540,0.0,0.0,0.0,0.4,0.0,0.0,"{'length': 2, 'stop': 3}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/hypogen:model=mancer_weaver/scenario_state.json,0,False
permpst,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1669.0,1968,594,0.0,0.0,0.0,0.4,0.0,0.0,"{'length': 2, 'stop': 3}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/permpst:model=mancer_weaver/scenario_state.json,0,False
futuregen,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,214.2,0,0,0.8,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/futuregen:model=mancer_weaver/scenario_state.json,2,True
mops,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1053.2,1061,1018,0.0,0.0,0.0,1.0,0.0,0.0,{'length': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/mops:model=mancer_weaver/scenario_state.json,0,False
lcc_metaphor,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/lcc_metaphor:model=mancer_weaver/scenario_state.json,2,True
tinyfabulist,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1897.8,1883,1731,0.0,0.0,0.0,0.8,0.0,0.0,"{'length': 4, 'stop': 1}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/tinyfabulist:model=mancer_weaver/scenario_state.json,0,False
riddlesense,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,3.8,2,2,0.0,1.0,0.0,1.0,0.0,0.0,{'length': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/riddlesense:model=mancer_weaver/scenario_state.json,1,True
munch,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/munch:model=mancer_weaver/scenario_state.json,2,True
balancecc_prompt_generation,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/balancecc_prompt_generation:model=mancer_weaver/scenario_state.json,2,True
scar,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1754.2,1721,1294,0.0,0.0,0.0,0.4,0.0,0.0,"{'stop': 3, 'length': 2}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/scar:model=mancer_weaver/scenario_state.json,0,False
crowdcounter,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1910.2,2106,1407,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/crowdcounter:model=mancer_weaver/scenario_state.json,1,True
grapheval_ai_researcher,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1855.6,1830,963,0.0,0.0,0.0,0.4,0.0,0.0,"{'length': 2, 'stop': 3}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/grapheval_ai_researcher:model=mancer_weaver/scenario_state.json,0,False
crowd_vote,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,722.6,635,338,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/crowd_vote:model=mancer_weaver/scenario_state.json,0,False
liveideabench,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,987.6,1005,899,0.0,0.0,0.0,0.8,0.0,0.0,"{'stop': 1, 'length': 4}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/liveideabench:model=mancer_weaver/scenario_state.json,0,False
chinese_homophonic_puns,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/chinese_homophonic_puns:model=mancer_weaver/scenario_state.json,2,True
llm4biohypogen_gpt35_unseen,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1806.8,1989,1251,0.0,0.0,0.0,0.6,0.0,0.0,"{'length': 3, 'stop': 2}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/llm4biohypogen_gpt35_unseen:model=mancer_weaver/scenario_state.json,0,False
amuse_chord_generation,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1719.8,1525,668,0.0,0.0,0.0,0.6,0.0,0.0,"{'length': 3, 'stop': 2}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/amuse_chord_generation:model=mancer_weaver/scenario_state.json,0,False
c3_crosstalk,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1783.8,1973,966,0.0,0.0,0.0,0.8,0.0,0.0,"{'length': 4, 'stop': 1}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/c3_crosstalk:model=mancer_weaver/scenario_state.json,0,False
analobench,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/analobench:model=mancer_weaver/scenario_state.json,2,True
story_generation_rocstories,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,2028.2,2038,1880,0.0,0.0,0.0,1.0,0.0,0.0,{'length': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/story_generation_rocstories:model=mancer_weaver/scenario_state.json,0,False
future_ideas,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,2632.4,2603,2330,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/future_ideas:model=mancer_weaver/scenario_state.json,0,False
unfun_corpus,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/unfun_corpus:model=mancer_weaver/scenario_state.json,2,True
puntuguese,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,4.0,4,4,0.0,1.0,0.0,1.0,0.0,0.0,{'length': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/puntuguese:model=mancer_weaver/scenario_state.json,1,True
hummus,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1415.4,1626,684,0.0,0.0,0.0,0.2,0.0,0.0,"{'stop': 4, 'length': 1}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/hummus:model=mancer_weaver/scenario_state.json,0,False
newyorker_humor,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,3.0,3,3,0.0,1.0,0.0,1.0,0.0,0.0,{'length': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/newyorker_humor:model=mancer_weaver/scenario_state.json,1,True
llm4biohypogen_gpt4_unseen,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1570.6,1655,824,0.0,0.0,0.0,0.2,0.0,0.0,"{'stop': 4, 'length': 1}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/llm4biohypogen_gpt4_unseen:model=mancer_weaver/scenario_state.json,0,False
ttcw,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1107.2,1158,853,0.0,0.0,0.0,1.0,0.0,0.0,{'length': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/ttcw:model=mancer_weaver/scenario_state.json,0,False
critics_story,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1662.2,1826,1041,0.0,0.0,0.0,0.6,0.0,0.0,"{'length': 3, 'stop': 2}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/critics_story:model=mancer_weaver/scenario_state.json,0,False
pron_vs_prompt,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,3814.2,3994,2650,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/pron_vs_prompt:model=mancer_weaver/scenario_state.json,0,False
metaphor_generation,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/metaphor_generation:model=mancer_weaver/scenario_state.json,2,True
science_analogies,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1081.4,1076,1043,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/science_analogies:model=mancer_weaver/scenario_state.json,1,True
llm4biohypogen_gpt4_seen,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1767.8,1739,1413,0.0,0.0,0.0,0.2,0.0,0.0,"{'stop': 4, 'length': 1}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/llm4biohypogen_gpt4_seen:model=mancer_weaver/scenario_state.json,0,False
story_quality,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1488.6,1831,784,0.0,0.0,0.0,0.6,0.0,0.0,"{'stop': 2, 'length': 3}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/story_quality:model=mancer_weaver/scenario_state.json,0,False
schnovel,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1613.0,1494,1362,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/schnovel:model=mancer_weaver/scenario_state.json,0,False
arena_hard_creative,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1643.4,1532,1106,0.0,0.0,0.0,0.8,0.0,0.0,"{'stop': 1, 'length': 4}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/arena_hard_creative:model=mancer_weaver/scenario_state.json,0,False
creatset,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1450.4,1877,278,0.0,0.0,0.0,0.6,0.0,0.0,"{'stop': 2, 'length': 3}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/creatset:model=mancer_weaver/scenario_state.json,0,False
humor_transfer,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/humor_transfer:model=mancer_weaver/scenario_state.json,2,True
creative_process,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,618.2,614,63,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/creative_process:model=mancer_weaver/scenario_state.json,1,True
tinystories,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,982.2,1009,896,0.0,0.0,0.0,1.0,0.0,0.0,{'length': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/tinystories:model=mancer_weaver/scenario_state.json,0,False
scimon,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/scimon:model=mancer_weaver/scenario_state.json,2,True
metaphoric_analogies,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1422.0,1542,943,0.0,0.0,0.0,0.2,0.0,0.0,"{'stop': 4, 'length': 1}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/metaphoric_analogies:model=mancer_weaver/scenario_state.json,0,False
creative_process_aut_paperclip,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,681.0,794,394,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/creative_process_aut_paperclip:model=mancer_weaver/scenario_state.json,1,True
showerthoughts,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/showerthoughts:model=mancer_weaver/scenario_state.json,2,True
grapheval_iclr,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1780.0,2339,785,0.0,0.0,0.0,0.2,0.0,0.0,"{'length': 1, 'stop': 4}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/grapheval_iclr:model=mancer_weaver/scenario_state.json,0,False
grapheval_review_advisor,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,1601.4,1427,954,0.0,0.0,0.0,0.2,0.0,0.0,"{'stop': 4, 'length': 1}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/grapheval_review_advisor:model=mancer_weaver/scenario_state.json,0,False
macgyver,mancer_weaver,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver,5,838.4,837,442,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_mancer_weaver/macgyver:model=mancer_weaver/scenario_state.json,0,False
llm4biohypogen_gpt35_unseen,qwen_qwen3-235b-a22b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507,5,621.0,616,562,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507/llm4biohypogen_gpt35_unseen:model=qwen_qwen3-235b-a22b-thinking-2507/scenario_state.json,0,False
story_quality,qwen_qwen3-235b-a22b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507,5,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507/story_quality:model=qwen_qwen3-235b-a22b-thinking-2507/scenario_state.json,1,True
schnovel,qwen_qwen3-235b-a22b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507,5,0.8,1,0,0.2,0.8,0.0,0.2,0.0,0.0,"{'stop': 4, 'length': 1}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507/schnovel:model=qwen_qwen3-235b-a22b-thinking-2507/scenario_state.json,0,False
analobench,qwen_qwen3-235b-a22b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507,5,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507/analobench:model=qwen_qwen3-235b-a22b-thinking-2507/scenario_state.json,2,True
creative_process,qwen_qwen3-235b-a22b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507,5,184.0,184,184,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507/creative_process:model=qwen_qwen3-235b-a22b-thinking-2507/scenario_state.json,1,True
slang_generation,qwen_qwen3-235b-a22b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507,5,190.4,185,173,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507/slang_generation:model=qwen_qwen3-235b-a22b-thinking-2507/scenario_state.json,0,False
simile_generation,qwen_qwen3-235b-a22b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507,5,67.4,72,50,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507/simile_generation:model=qwen_qwen3-235b-a22b-thinking-2507/scenario_state.json,1,True
tinyfabulist,qwen_qwen3-235b-a22b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507,5,1390.4,1399,1327,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507/tinyfabulist:model=qwen_qwen3-235b-a22b-thinking-2507/scenario_state.json,0,False
scar,qwen_qwen3-235b-a22b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507,5,110.0,93,0,0.4,0.0,0.0,0.4,0.0,0.0,"{'stop': 3, 'length': 2}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507/scar:model=qwen_qwen3-235b-a22b-thinking-2507/scenario_state.json,0,False
science_analogies,qwen_qwen3-235b-a22b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507,5,133.2,113,82,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 5},openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507/science_analogies:model=qwen_qwen3-235b-a22b-thinking-2507/scenario_state.json,1,True
creativemath,qwen_qwen3-235b-a22b-thinking-2507,openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507,5,2293.0,2925,0,0.2,0.0,0.0,0.4,0.0,0.0,"{'length': 2, 'stop': 3}",openrouter_text_promoted_scale_v1_phase1_n5__openrouter_qwen_qwen3_235b_a22b_thinking_2507/creativemath:model=qwen_qwen3-235b-a22b-thinking-2507/scenario_state.json,0,False
